Date,sp_Open,sp_Close,nd_Open,nd_Close,dj_Open,dj_Close,ph_Open,ph_Close,label
2017-02-03,2288.54,2297.42,5650.73,5666.77,19964.21,20071.46,963.65,964.02,1
2017-02-06,2294.28,2292.56,5656.95,5663.55,20025.61,20052.42,963.50,967.39,1
2017-02-07,2295.87,2293.08,5674.86,5674.22,20107.62,20090.29,972.00,970.59,1
2017-02-08,2289.55,2294.67,5662.95,5682.45,20049.29,20054.34,972.90,972.14,1
2017-02-09,2296.70,2307.87,5688.02,5715.18,20061.73,20172.40,975.03,963.81,1
2017-02-10,2312.27,2316.10,5726.17,5734.13,20211.23,20269.37,969.09,963.05,0
2017-02-13,2321.72,2328.25,5753.19,5763.96,20338.54,20412.16,968.91,965.70,1
2017-02-14,2326.12,2337.58,5756.51,5782.57,20374.22,20504.41,962.90,962.63,0
2017-02-15,2335.58,2349.25,5777.90,5819.44,20504.27,20611.86,965.06,970.54,1
2017-02-16,2349.64,2347.22,5823.01,5814.90,20627.31,20619.77,971.02,971.24,1
2017-02-17,2343.01,2351.16,5807.31,5838.58,20564.13,20624.05,968.69,976.80,0
2017-02-21,2354.91,2365.38,5850.20,5865.95,20663.43,20743.00,981.21,990.44,0
2017-02-22,2361.11,2362.82,5857.56,5860.63,20715.41,20775.60,989.90,990.07,0
2017-02-23,2367.50,2363.81,5866.82,5835.51,20817.21,20810.32,986.88,973.87,0
2017-02-28,2366.08,2363.64,5852.79,5825.44,20833.88,20812.24,982.30,969.38,1
2017-03-01,2380.13,2395.96,5874.86,5904.03,20957.29,21115.55,980.79,985.26,0
2017-03-02,2394.75,2381.92,5897.01,5861.22,21128.91,21002.97,985.87,974.33,0
2017-03-03,2380.92,2383.12,5854.27,5870.75,21008.75,21005.71,973.88,973.97,1
2017-03-06,2375.23,2375.31,5846.42,5849.18,20955.71,20954.34,968.15,974.18,1
2017-03-07,2370.74,2368.39,5836.12,5833.93,20934.89,20924.76,972.68,976.85,0
2017-03-08,2369.81,2362.98,5838.44,5837.55,20940.44,20855.73,981.53,979.00,1
2017-03-09,2363.49,2364.87,5834.67,5838.81,20864.32,20858.19,976.00,980.48,1
2017-03-10,2372.52,2372.60,5867.16,5861.73,20919.01,20902.98,989.01,991.93,1
2017-03-13,2371.56,2373.47,5863.48,5875.78,20899.28,20881.48,995.40,999.39,1
2017-03-14,2368.55,2365.45,5860.07,5856.82,20848.60,20837.37,995.98,996.33,1
2017-03-15,2370.34,2385.26,5869.98,5900.05,20874.78,20950.10,996.36,1004.65,1
2017-03-16,2387.71,2381.38,5907.86,5900.76,20969.27,20934.55,1005.29,1002.81,0
2017-03-17,2383.71,2378.25,5898.58,5901.00,20965.37,20914.62,1004.19,1004.60,0
2017-03-20,2378.24,2373.47,5898.81,5901.53,20916.27,20905.86,1005.98,1012.29,0
2017-03-21,2379.32,2344.02,5923.42,5793.83,20956.33,20668.01,1015.94,988.42,0
2017-03-22,2343.00,2348.45,5790.59,5821.64,20640.42,20661.30,987.87,999.34,0
2017-03-23,2345.97,2345.96,5812.31,5817.69,20645.07,20656.58,997.91,996.85,0
2017-03-24,2350.42,2343.98,5839.33,5828.74,20674.45,20596.72,1012.41,1004.35,1
2017-03-27,2329.11,2341.59,5776.33,5840.37,20488.35,20550.98,994.09,1005.95,1
2017-03-28,2339.79,2358.57,5836.50,5875.14,20542.14,20701.50,1005.44,1008.97,1
2017-03-29,2356.54,2361.13,5875.35,5897.55,20675.75,20659.32,1007.50,1006.49,1
2017-03-30,2361.31,2368.06,5896.15,5914.34,20662.79,20728.49,1005.77,1011.81,1
2017-04-04,2354.76,2360.16,5878.76,5898.61,20634.94,20689.24,998.57,1000.48,0
2017-04-05,2366.59,2352.95,5911.92,5864.48,20745.06,20648.15,1002.75,993.53,0
2017-04-06,2353.79,2357.49,5870.52,5878.95,20653.77,20662.95,990.08,994.69,0
2017-04-07,2356.59,2355.54,5873.94,5877.81,20647.81,20656.10,994.22,999.35,0
2017-04-10,2357.16,2357.16,5883.43,5880.93,20668.22,20658.02,998.83,991.62,0
2017-04-11,2353.92,2353.78,5871.16,5866.77,20644.32,20651.30,983.96,983.34,0
2017-04-12,2352.15,2344.93,5863.59,5836.16,20637.95,20591.86,981.27,966.55,0
2017-04-13,2341.98,2328.95,5828.37,5805.15,20561.69,20453.25,962.54,960.01,0
2017-04-17,2332.62,2349.01,5821.55,5856.79,20484.75,20636.92,964.78,972.56,1
2017-04-18,2342.53,2342.19,5838.59,5849.47,20561.39,20523.28,967.43,976.67,1
2017-04-19,2346.79,2338.17,5874.43,5863.03,20503.52,20404.49,986.72,982.05,1
2017-04-20,2342.69,2355.84,5887.87,5916.78,20406.68,20578.71,988.18,997.55,1
2017-04-21,2354.74,2348.69,5919.02,5910.52,20578.10,20547.76,992.47,992.94,1
2017-04-24,2370.33,2374.15,5979.96,5983.82,20723.59,20763.89,1008.56,1007.80,1
2017-04-25,2381.51,2388.61,6004.16,6025.49,20915.51,20996.12,1012.68,1017.81,1
2017-04-26,2388.98,2387.45,6028.12,6025.23,21009.95,20975.09,1015.47,1009.16,1
2017-04-27,2389.70,2388.77,6038.47,6048.94,20991.12,20981.33,1016.03,1023.29,1
2017-05-01,2388.50,2388.33,6067.56,6091.60,20962.73,20913.46,1007.70,1015.43,0
2017-05-02,2391.05,2391.17,6102.51,6095.37,20941.19,20949.89,1010.94,1004.62,1
2017-05-03,2386.50,2388.13,6075.04,6072.55,20915.00,20957.90,1001.20,1008.05,1
2017-05-04,2389.79,2389.52,6075.06,6075.34,20987.83,20951.47,1008.96,1006.83,1
2017-05-05,2392.37,2399.29,6091.69,6100.76,20929.04,21006.94,1008.97,1011.03,1
2017-05-08,2399.94,2399.38,6100.66,6102.66,20991.26,21012.28,1011.50,1007.16,1
2017-05-09,2401.58,2396.92,6111.82,6120.59,21022.28,20975.78,1009.63,1017.50,1
2017-05-10,2396.79,2399.63,6121.64,6129.14,20958.49,20943.11,1032.32,1038.92,0
2017-05-11,2394.84,2394.44,6110.05,6115.96,20925.72,20919.42,1036.22,1042.43,0
2017-05-12,2392.44,2390.90,6119.27,6121.23,20893.19,20896.61,1043.55,1045.24,0
2017-05-15,2393.98,2402.32,6128.11,6149.67,20923.63,20981.94,1048.46,1061.05,0
2017-05-16,2404.55,2400.67,6160.52,6169.87,20984.48,20979.75,1066.40,1076.85,1
2017-05-17,2382.95,2357.03,6108.62,6011.24,20846.17,20606.93,1061.17,1029.83,1
2017-05-18,2354.69,2365.72,5998.46,6055.13,20579.65,20663.02,1030.31,1049.29,1
2017-05-19,2371.37,2381.73,6070.23,6083.70,20698.28,20804.84,1057.53,1060.77,1
2017-05-22,2387.21,2394.02,6098.25,6133.62,20867.77,20894.83,1066.40,1072.30,1
2017-05-23,2397.04,2398.42,6149.55,6138.71,20908.67,20937.91,1071.55,1067.94,1
2017-05-24,2401.41,2404.39,6154.18,6163.02,20949.21,21012.42,1075.13,1074.85,0
2017-05-25,2409.54,2415.07,6183.02,6205.26,21062.96,21082.95,1079.99,1080.75,1
2017-05-30,2411.67,2412.91,6204.18,6203.19,21045.49,21029.47,1085.32,1091.45,1
2017-05-31,2415.63,2411.80,6221.63,6198.52,21048.46,21008.65,1101.12,1091.42,1
2017-06-01,2415.65,2430.06,6215.91,6246.83,21030.55,21144.18,1094.17,1092.55,1
2017-06-05,2437.83,2436.10,6305.47,6295.68,21195.03,21184.04,1102.48,1106.22,0
2017-06-06,2431.92,2429.33,6281.88,6275.06,21145.48,21136.23,1102.59,1110.08,0
2017-06-07,2432.03,2433.14,6290.44,6297.38,21171.57,21173.69,1115.60,1118.30,0
2017-06-08,2434.27,2433.79,6311.73,6321.76,21169.76,21182.53,1126.15,1138.25,0
2017-06-09,2436.39,2431.77,6330.25,6207.92,21208.96,21271.97,1145.18,1090.05,1
2017-06-12,2425.88,2429.39,6153.56,6175.46,21259.95,21235.67,1074.94,1084.44,1
2017-06-13,2434.15,2440.35,6206.12,6220.37,21256.83,21328.47,1095.85,1091.35,1
2017-06-14,2443.75,2437.92,6237.46,6194.89,21342.71,21374.56,1094.55,1079.82,1
2017-06-15,2424.14,2432.46,6127.05,6165.50,21291.69,21359.90,1061.57,1070.76,1
2017-06-16,2431.24,2433.15,6154.28,6151.76,21335.93,21384.28,1072.36,1067.23,1
2017-06-19,2442.55,2453.46,6196.85,6239.01,21444.75,21528.99,1079.94,1087.92,1
2017-06-20,2450.66,2437.03,6229.62,6188.03,21521.25,21467.14,1089.42,1074.88,1
2017-06-21,2439.31,2435.61,6202.75,6233.95,21466.39,21410.03,1080.51,1087.42,1
2017-06-22,2437.40,2434.50,6239.15,6236.69,21407.98,21397.29,1089.08,1084.96,1
2017-06-23,2434.65,2438.30,6234.35,6265.25,21380.92,21394.76,1084.83,1088.48,0
2017-06-26,2443.32,2439.07,6292.73,6247.15,21434.68,21409.55,1095.62,1077.92,0
2017-06-27,2436.34,2419.38,6227.90,6146.62,21411.19,21310.66,1072.61,1048.66,1
2017-06-28,2428.70,2440.69,6173.10,6234.41,21372.36,21454.61,1057.21,1067.18,0
2017-06-29,2442.38,2419.70,6215.49,6144.35,21487.38,21287.03,1060.02,1040.42,0
2017-06-30,2429.20,2423.41,6166.84,6140.42,21348.60,21349.63,1044.97,1034.91,0
2017-07-03,2431.39,2429.01,6173.29,6110.06,21392.30,21479.27,1040.92,1020.51,1
2017-07-05,2430.78,2432.54,6122.06,6150.86,21492.83,21478.17,1027.88,1041.78,1
2017-07-06,2423.44,2409.75,6109.60,6089.46,21423.93,21320.04,1032.23,1037.05,1
2017-07-07,2413.52,2425.18,6111.21,6153.08,21354.66,21414.34,1043.49,1054.90,1
2017-07-10,2424.51,2427.43,6156.03,6176.39,21381.23,21408.52,1058.96,1067.10,1
2017-07-11,2427.35,2425.53,6171.25,6193.30,21410.17,21409.07,1066.87,1075.42,1
2017-07-12,2435.75,2443.25,6238.90,6261.17,21467.93,21532.14,1085.88,1092.86,1
2017-07-13,2444.99,2447.83,6269.10,6274.44,21537.19,21553.09,1093.87,1090.13,0
2017-07-14,2449.16,2459.27,6289.08,6312.47,21532.77,21637.74,1094.61,1104.32,1
2017-07-17,2459.50,2459.14,6320.35,6314.43,21633.97,21629.72,1106.85,1099.55,0
2017-07-18,2455.88,2460.61,6304.82,6344.31,21589.94,21574.73,1092.97,1103.35,0
2017-07-19,2463.85,2473.83,6363.24,6385.04,21569.25,21640.75,1108.58,1113.18,1
2017-07-20,2475.56,2473.45,6396.46,6390.00,21641.54,21611.78,1113.59,1116.62,0
2017-07-21,2467.40,2472.54,6383.05,6387.75,21591.72,21580.07,1108.01,1107.54,0
2017-07-24,2472.04,2469.91,6387.82,6410.81,21577.78,21513.17,1108.13,1103.01,0
2017-07-25,2477.88,2477.13,6407.59,6412.17,21638.56,21613.43,1099.98,1102.59,1
2017-07-26,2479.97,2477.83,6425.93,6422.75,21690.38,21711.01,1111.94,1115.35,0
2017-07-27,2482.76,2475.42,6459.76,6382.19,21717.42,21796.55,1118.84,1097.27,1
2017-07-28,2469.12,2472.10,6350.27,6374.68,21787.51,21830.31,1093.12,1092.99,1
2017-07-31,2475.94,2470.30,6394.69,6348.12,21863.39,21891.12,1096.92,1085.15,1
2017-08-01,2477.10,2476.35,6372.16,6362.94,21961.42,21963.92,1087.75,1091.13,0
2017-08-02,2480.38,2477.57,6393.10,6362.65,22004.36,22016.24,1099.49,1083.96,0
2017-08-03,2476.03,2472.16,6366.24,6340.34,22007.58,22026.10,1082.89,1078.80,0
2017-08-04,2476.88,2476.83,6350.79,6351.56,22058.39,22092.81,1080.23,1079.45,0
2017-08-07,2477.14,2480.91,6361.06,6383.77,22100.20,22118.42,1082.85,1098.25,0
2017-08-08,2478.35,2474.92,6373.33,6370.46,22095.14,22085.34,1098.22,1093.77,0
2017-08-09,2465.35,2474.02,6322.92,6352.33,22022.34,22048.70,1083.62,1090.49,1
2017-08-10,2465.38,2438.21,6312.65,6216.87,21988.20,21844.01,1082.09,1060.02,0
2017-08-11,2441.04,2441.32,6222.18,6256.56,21883.32,21858.32,1053.03,1066.22,1
2017-08-14,2454.96,2465.84,6306.11,6340.23,21945.64,21993.71,1078.92,1093.74,1
2017-08-15,2468.66,2464.61,6350.51,6333.01,22029.91,21998.99,1095.03,1096.43,1
2017-08-16,2468.63,2468.11,6348.11,6345.11,22031.93,22024.87,1099.85,1098.07,1
2017-08-17,2462.95,2430.01,6322.72,6221.91,21984.74,21750.73,1091.55,1069.70,1
2017-08-18,2427.64,2425.55,6222.46,6216.53,21724.88,21674.51,1076.99,1071.89,1
2017-08-21,2425.50,2428.37,6216.32,6213.13,21671.36,21703.75,1073.59,1064.52,1
2017-08-22,2433.75,2452.51,6241.21,6297.48,21739.78,21899.89,1071.98,1081.64,1
2017-08-23,2444.88,2444.04,6263.47,6278.41,21850.27,21812.09,1072.84,1086.41,1
2017-08-24,2447.91,2438.97,6294.82,6271.33,21839.90,21783.40,1090.51,1085.93,1
2017-08-25,2444.72,2443.05,6293.81,6265.64,21819.08,21813.67,1090.70,1080.50,1
2017-08-28,2447.35,2444.24,6286.01,6283.02,21832.50,21808.40,1083.67,1082.62,1
2017-08-29,2431.94,2446.30,6228.90,6301.89,21718.00,21865.37,1070.56,1084.86,0
2017-08-30,2446.06,2457.59,6308.68,6368.31,21859.76,21892.43,1088.35,1103.69,0
2017-08-31,2462.65,2471.65,6385.80,6428.66,21936.01,21948.10,1106.35,1114.31,1
2017-09-01,2474.42,2476.55,6442.17,6435.33,21981.77,21987.56,1117.73,1119.34,1
2017-09-05,2470.35,2457.85,6414.82,6375.57,21912.37,21753.31,1112.79,1103.63,0
2017-09-06,2463.83,2465.54,6394.35,6393.31,21815.76,21807.64,1108.60,1105.76,1
2017-09-07,2468.06,2465.10,6402.94,6397.87,21820.38,21784.78,1108.69,1107.34,0
2017-09-08,2462.25,2461.43,6389.65,6360.19,21764.43,21797.79,1106.35,1093.49,1
2017-09-11,2474.52,2488.11,6411.18,6432.26,21927.79,22057.37,1103.95,1115.46,0
2017-09-12,2491.94,2496.48,6448.81,6454.28,22090.56,22118.86,1118.36,1120.20,0
2017-09-13,2493.89,2498.37,6440.72,6460.19,22103.47,22158.18,1117.21,1122.04,1
2017-09-14,2494.56,2495.62,6439.46,6429.08,22144.96,22203.48,1118.30,1127.42,0
2017-09-15,2495.67,2500.23,6426.16,6448.47,22252.44,22268.34,1130.36,1146.68,0
2017-09-18,2502.51,2503.87,6460.10,6454.64,22297.92,22331.35,1153.77,1160.90,0
2017-09-19,2506.29,2506.65,6465.57,6461.32,22349.70,22370.80,1163.44,1164.98,0
2017-09-20,2506.84,2508.24,6459.74,6456.04,22351.38,22412.59,1165.01,1148.60,0
2017-09-21,2507.16,2500.60,6448.57,6422.69,22414.02,22359.23,1146.48,1143.87,0
2017-09-22,2497.26,2502.22,6401.44,6426.92,22334.07,22349.59,1139.44,1149.59,1
2017-09-25,2499.39,2496.66,6403.11,6370.59,22320.47,22296.09,1144.47,1126.94,1
2017-09-26,2501.04,2496.84,6391.85,6380.16,22322.03,22284.32,1136.13,1126.40,1
2017-09-27,2503.30,2507.04,6414.37,6453.26,22330.93,22340.71,1141.09,1153.00,1
2017-09-28,2503.41,2510.06,6437.96,6453.45,22306.83,22381.20,1150.22,1161.69,1
2017-09-29,2509.96,2519.36,6461.28,6495.96,22358.47,22405.09,1165.49,1171.74,1
2017-10-02,2521.20,2529.12,6506.08,6516.72,22423.47,22557.60,1176.61,1178.75,1
2017-10-04,2533.48,2537.74,6521.96,6534.63,22645.67,22661.64,1179.66,1185.24,1
2017-10-05,2540.86,2552.07,6552.87,6585.36,22669.08,22775.39,1188.57,1186.07,1
2017-10-10,2549.99,2550.64,6602.49,6587.25,22784.76,22830.68,1209.50,1207.20,1
2017-10-11,2550.62,2555.24,6586.73,6603.55,22827.65,22872.89,1204.90,1215.19,1
2017-10-12,2552.88,2550.93,6594.76,6591.51,22854.85,22841.01,1214.13,1211.10,1
2017-10-13,2555.66,2553.17,6613.21,6605.80,22876.43,22871.72,1218.84,1219.21,0
2017-10-16,2555.57,2557.64,6622.55,6624.00,22892.92,22956.96,1224.51,1224.99,1
2017-10-17,2557.17,2559.36,6621.42,6623.66,22952.41,22997.44,1223.17,1224.12,1
2017-10-18,2562.87,2561.26,6634.26,6624.22,23087.13,23157.60,1226.78,1228.16,0
2017-10-19,2553.39,2562.10,6583.70,6605.07,23107.47,23163.04,1216.45,1225.05,0
2017-10-20,2567.56,2575.21,6633.37,6629.05,23205.18,23328.63,1235.44,1231.34,1
2017-10-23,2578.08,2564.98,6641.57,6586.83,23348.95,23273.96,1237.33,1237.14,1
2017-10-24,2568.66,2569.13,6598.61,6598.43,23346.78,23441.76,1239.67,1245.38,1
2017-10-25,2566.52,2557.15,6587.22,6563.89,23431.09,23329.46,1236.64,1229.27,1
2017-10-26,2560.08,2560.40,6567.59,6556.77,23380.89,23400.86,1233.98,1237.03,1
2017-10-27,2570.26,2581.07,6635.03,6701.26,23419.16,23434.19,1248.36,1263.55,1
2017-10-30,2577.75,2572.83,6693.77,6698.96,23405.75,23348.74,1261.51,1265.91,1
2017-10-31,2575.99,2575.26,6713.71,6727.67,23369.22,23377.24,1265.18,1275.61,1
2017-11-01,2583.21,2579.36,6758.64,6716.53,23442.90,23435.01,1284.13,1271.51,0
2017-11-02,2579.46,2579.85,6709.39,6714.94,23463.24,23516.26,1270.43,1277.34,0
2017-11-03,2581.93,2587.84,6737.09,6764.44,23549.59,23539.19,1282.41,1299.97,0
2017-11-06,2587.47,2591.13,6763.30,6786.44,23533.96,23548.42,1314.13,1317.34,0
2017-11-07,2592.11,2590.64,6785.44,6767.78,23574.03,23557.23,1314.69,1316.55,0
2017-11-08,2588.71,2594.38,6764.85,6789.12,23542.60,23563.36,1314.33,1321.13,0
2017-11-09,2584.00,2584.62,6737.45,6750.05,23492.09,23461.94,1306.10,1294.66,0
2017-11-10,2580.18,2582.30,6736.39,6750.94,23432.71,23422.21,1298.35,1303.06,0
2017-11-13,2576.53,2584.84,6727.39,6757.60,23367.47,23439.70,1297.50,1306.58,1
2017-11-14,2577.75,2578.87,6733.87,6737.87,23388.40,23409.47,1301.83,1305.00,1
2017-11-15,2569.45,2564.62,6700.68,6706.21,23334.59,23271.28,1296.02,1293.20,1
2017-11-16,2572.95,2585.64,6742.34,6793.29,23365.34,23458.36,1301.39,1313.11,1
2017-11-17,2582.94,2578.85,6794.45,6782.79,23433.77,23358.24,1319.97,1306.93,1
2017-11-20,2579.49,2582.14,6789.28,6790.71,23370.71,23430.33,1312.84,1322.81,0
2017-11-21,2589.17,2599.03,6820.55,6862.48,23500.15,23590.83,1329.07,1337.92,0
2017-11-22,2600.31,2597.08,6869.53,6867.36,23597.24,23526.18,1339.69,1329.10,0
2017-11-24,2600.42,2602.42,6878.11,6889.16,23552.75,23557.99,1333.56,1341.69,0
2017-11-27,2602.66,2601.42,6889.91,6878.52,23552.86,23580.78,1329.58,1324.15,0
2017-11-28,2605.94,2627.04,6893.72,6912.36,23625.19,23836.71,1326.28,1323.08,0
2017-11-29,2627.82,2626.07,6907.28,6824.39,23883.26,23940.68,1319.92,1265.01,0
2017-11-30,2633.93,2647.58,6852.80,6873.97,24013.80,24272.35,1274.95,1272.55,0
2017-12-01,2645.10,2642.22,6844.04,6847.59,24305.40,24231.59,1262.68,1258.65,0
2017-12-04,2657.19,2639.44,6897.13,6775.37,24424.11,24290.05,1268.18,1227.85,0
2017-12-05,2639.78,2629.57,6759.14,6762.21,24335.01,24180.64,1221.24,1228.51,1
2017-12-06,2626.24,2629.27,6742.07,6776.38,24171.90,24140.91,1217.28,1232.26,1
2017-12-07,2628.38,2636.98,6785.74,6812.84,24116.60,24211.48,1243.75,1244.52,1
2017-12-08,2646.21,2651.50,6859.95,6840.08,24263.26,24329.16,1255.42,1238.24,1
2017-12-11,2652.19,2659.99,6847.64,6875.08,24338.11,24386.03,1238.57,1245.58,1
2017-12-12,2661.73,2664.11,6872.71,6862.32,24452.96,24504.80,1240.69,1233.18,1
2017-12-13,2667.59,2662.85,6880.41,6875.80,24525.19,24585.43,1238.59,1233.04,0
2017-12-14,2665.87,2652.01,6887.38,6856.53,24631.01,24508.66,1235.42,1232.43,1
2017-12-15,2660.63,2675.81,6871.55,6936.58,24585.71,24651.74,1234.59,1250.89,1
2017-12-18,2685.92,2690.16,6980.40,6994.76,24739.56,24792.20,1262.84,1277.91,0
2017-12-19,2692.71,2681.47,6991.25,6963.85,24834.38,24754.75,1277.04,1276.52,0
2017-12-20,2688.18,2679.25,6991.25,6960.96,24838.09,24726.65,1289.37,1285.44,1
2017-12-21,2683.02,2684.57,6972.88,6965.36,24778.26,24782.29,1286.42,1271.81,1
2017-12-22,2684.22,2683.34,6958.02,6959.96,24764.04,24754.06,1268.95,1271.17,1
2017-12-26,2679.09,2680.50,6928.92,6936.25,24715.84,24746.21,1256.09,1258.88,1
2017-12-27,2682.10,2682.62,6941.45,6939.34,24766.52,24774.30,1259.84,1263.36,1
2017-12-28,2686.10,2687.54,6953.38,6950.16,24807.21,24837.51,1268.74,1266.30,1
2017-12-29,2689.15,2673.61,6952.61,6903.39,24849.63,24719.22,1267.45,1253.05,1
2018-01-02,2683.73,2695.81,6937.65,7006.90,24809.35,24824.01,1261.03,1287.70,1
2018-01-03,2697.85,2713.06,7017.07,7065.53,24850.45,24922.68,1291.66,1309.86,0
2018-01-04,2719.31,2723.99,7089.50,7077.91,24964.86,25075.13,1315.27,1317.24,1
2018-01-05,2731.33,2743.15,7105.74,7136.56,25114.92,25295.87,1321.17,1325.71,1
2018-01-08,2742.67,2747.71,7135.38,7157.39,25308.40,25283.00,1323.45,1335.54,1
2018-01-09,2751.15,2751.29,7174.19,7163.58,25312.05,25385.80,1335.07,1322.57,1
2018-01-10,2745.55,2748.23,7129.83,7153.57,25348.13,25369.13,1306.83,1306.22,1
2018-01-11,2752.97,2767.56,7168.73,7211.78,25398.60,25574.73,1309.35,1314.34,1
2018-01-12,2770.18,2786.24,7208.17,7261.06,25638.39,25803.19,1315.03,1322.10,1
2018-01-16,2798.96,2776.42,7307.19,7223.69,25987.62,25792.86,1334.53,1325.97,1
2018-01-17,2784.99,2802.56,7257.77,7298.28,25910.78,26115.65,1338.07,1364.29,1
2018-01-18,2802.40,2798.03,7293.65,7296.05,26149.55,26017.81,1363.47,1370.56,0
2018-01-19,2802.60,2810.30,7312.00,7336.38,25987.35,26071.72,1375.94,1372.03,0
2018-01-22,2809.16,2832.97,7338.04,7408.03,26025.32,26214.60,1372.58,1382.41,0
2018-01-23,2835.05,2839.13,7424.95,7460.29,26214.87,26210.81,1386.59,1392.86,0
2018-01-24,2845.42,2837.54,7474.16,7415.06,26282.07,26252.12,1373.79,1360.68,0
2018-01-25,2846.24,2839.25,7457.95,7411.16,26313.06,26392.79,1376.24,1337.62,0
2018-01-26,2847.48,2872.87,7448.33,7505.77,26466.74,26616.71,1357.39,1381.27,0
2018-01-29,2867.23,2853.53,7484.47,7466.51,26584.28,26439.48,1372.72,1378.42,0
2018-01-30,2832.74,2822.43,7388.89,7402.48,26198.45,26076.89,1354.82,1350.44,0
2018-01-31,2832.41,2823.81,7443.25,7411.48,26268.17,26149.39,1367.64,1361.50,0
2018-02-01,2816.45,2821.98,7377.17,7385.86,26083.04,26186.71,1352.53,1355.07,0
2018-02-02,2808.92,2762.13,7347.59,7240.95,26061.79,25520.96,1341.27,1317.98,0
2018-02-05,2741.06,2648.94,7165.96,6967.53,25337.87,24345.75,1303.05,1255.81,1
2018-02-06,2614.78,2695.14,6837.56,7115.88,24085.17,24912.77,1241.57,1301.66,1
2018-02-07,2690.95,2681.66,7086.20,7051.98,24892.87,24893.35,1287.89,1272.50,1
2018-02-08,2685.01,2581.00,7067.30,6777.16,24902.30,23860.46,1277.84,1218.66,1
2018-02-09,2601.78,2619.55,6863.34,6874.49,23992.67,24190.90,1246.86,1255.81,1
2018-02-20,2722.99,2716.26,7209.03,7234.31,25124.91,24964.75,1314.01,1341.53,1
2018-02-21,2720.53,2701.33,7258.48,7218.23,24988.06,24797.78,1345.97,1325.35,1
2018-02-22,2710.42,2703.96,7252.46,7210.09,24855.41,24962.48,1330.21,1322.09,0
2018-02-23,2715.80,2747.30,7261.35,7337.39,25050.51,25309.99,1336.72,1351.09,0
2018-02-26,2757.37,2779.60,7373.30,7421.46,25403.35,25709.27,1360.09,1380.27,0
2018-02-28,2753.78,2713.83,7371.41,7273.01,25485.15,25029.20,1383.91,1362.02,1
2018-03-01,2715.22,2677.67,7274.75,7180.56,25024.04,24608.98,1362.45,1340.14,1
2018-03-02,2658.89,2691.25,7099.54,7257.87,24394.91,24538.06,1324.55,1363.78,1
2018-03-05,2681.06,2720.94,7222.89,7330.71,24471.31,24874.76,1354.33,1375.86,1
2018-03-06,2730.18,2728.12,7366.61,7372.01,24965.89,24884.12,1386.29,1396.47,1
2018-03-07,2710.18,2726.80,7311.74,7396.65,24758.15,24801.36,1382.82,1400.47,1
2018-03-08,2732.75,2738.97,7422.77,7427.95,24853.41,24895.21,1408.15,1402.05,1
2018-03-09,2752.91,2786.57,7475.98,7560.81,25004.89,25335.74,1411.36,1431.16,1
2018-03-12,2790.54,2783.02,7581.04,7588.32,25372.44,25178.61,1441.41,1445.90,0
2018-03-13,2792.31,2765.31,7627.52,7511.01,25257.75,25007.03,1454.75,1423.46,0
2018-03-14,2774.06,2749.48,7539.78,7496.81,25086.97,24758.12,1429.91,1423.50,0
2018-03-15,2754.27,2747.33,7509.24,7481.74,24837.29,24873.66,1428.51,1422.07,0
2018-03-16,2750.57,2752.01,7504.37,7481.99,24877.34,24946.51,1427.20,1422.54,0
2018-03-19,2741.38,2712.92,7419.20,7344.24,24893.69,24610.91,1409.43,1394.82,0
2018-03-20,2715.05,2716.94,7353.25,7364.30,24650.64,24727.27,1397.63,1405.50,0
2018-03-21,2714.99,2711.93,7347.50,7345.29,24723.49,24682.31,1403.42,1407.98,0
2018-03-22,2691.36,2643.69,7257.55,7166.68,24526.01,23957.89,1386.07,1368.98,1
2018-03-23,2646.71,2588.26,7170.68,6992.67,23995.18,23533.20,1365.82,1323.92,1
2018-03-26,2619.35,2658.55,7125.20,7220.54,23825.74,24202.60,1354.30,1380.10,0
2018-03-27,2667.57,2612.62,7255.47,7008.81,24276.62,23857.71,1390.11,1327.94,1
2018-03-28,2611.30,2605.00,6978.30,6949.23,23883.08,23848.42,1319.79,1299.82,1
2018-03-29,2614.41,2640.87,6984.66,7063.45,23949.18,24103.11,1312.31,1328.90,1
2018-04-02,2633.45,2581.88,7016.17,6870.12,24076.60,23644.19,1316.76,1277.01,1
2018-04-06,2645.82,2604.47,6999.57,6915.11,24373.60,23932.76,1285.19,1265.25,1
2018-04-09,2617.18,2613.16,6971.45,6950.34,24037.52,23979.10,1276.46,1273.80,0
2018-04-10,2638.41,2656.87,7060.99,7094.30,24198.95,24408.00,1305.91,1314.54,0
2018-04-11,2643.89,2642.19,7055.00,7069.03,24274.19,24189.45,1306.29,1315.06,1
2018-04-12,2653.83,2663.99,7112.02,7140.25,24302.82,24483.05,1325.86,1339.66,0
2018-04-13,2676.90,2656.30,7179.62,7106.65,24582.82,24360.14,1355.00,1329.40,0
2018-04-16,2670.10,2677.84,7153.87,7156.28,24483.15,24573.04,1336.62,1332.52,0
2018-04-17,2692.74,2706.39,7215.12,7281.10,24681.79,24786.63,1342.61,1357.72,0
2018-04-18,2710.11,2708.64,7292.38,7295.24,24820.85,24748.07,1346.25,1343.78,0
2018-04-19,2701.16,2693.13,7258.61,7238.06,24711.30,24664.89,1313.83,1285.88,0
2018-04-20,2692.56,2670.14,7220.64,7146.13,24657.39,24462.94,1285.26,1270.83,0
